id,sumodb_id,nsk_id,ring_name,current_rank,height,weight,total_wins,total_losses,total_matches,rank_group,age,win_rate,debut_year,tenure,ichimon
4943,822,0,Kozu Keiichiro,Retired,173.0,108.0,30,40,70,4,44,42.86,1998,2,Dewanoumi
5287,1926,0,Matsuyama,Retired,179.0,148.5,184,222,406,4,52,45.32,1988,10,Unaffilliated
6780,7473,0,Sakai Hidetoshi,Retired,179.0,97.0,0,4,4,4,59,0.0,1984,0,Dewanoumi
2835,5502,0,Hoju,Retired,173.0,92.0,97,71,168,4,77,57.74,1963,4,Dewanoumi
4299,6498,0,Tenroku Ittetsu,Retired,177.5,150.0,152,142,294,4,38,51.7,2005,7,Nishonoseki
1269,7704,0,Fujinoumi Shunichi#,Retired,183.0,126.0,160,171,331,4,65,48.34,1975,8,Takasago
3776,495,0,Katsutanishiki Kaneyasu,Retired,183.0,132.0,259,314,573,4,51,45.2,1989,14,Takasago
8468,11646,0,Masuda,Retired,0.0,0.0,25,24,49,4,0,51.02,1963,2,Unaffilliated
1217,4065,0,Mienoumi Tsuyoshi,Retired,180.0,132.0,695,525,1220,4,76,56.97,1963,17,Dewanoumi
1020,4102,0,Aobajo Yukio,Retired,181.0,149.0,789,842,1631,4,76,48.38,1964,22,Nishonoseki
3277,6602,0,Kiriarashi Sei,Retired,175.0,135.8,244,263,507,4,34,48.13,2006,13,Unaffilliated
5545,1774,0,Tatsunoshima Daisuke,Retired,176.5,89.0,91,93,184,4,55,49.46,1988,5,Unaffilliated
2651,8380,0,Higonoumi,Retired,173.0,90.0,145,135,280,4,81,51.79,1962,7,Dewanoumi
4906,245,0,Subaru Koji,Retired,176.0,110.5,256,260,516,4,52,49.61,1988,13,Takasago
6320,1728,0,Asahimori Takahiko#,Retired,174.5,115.0,143,151,294,4,57,48.64,1983,7,Isegahama
1512,5193,0,Tochinohana,Retired,0.0,0.0,66,53,119,4,0,55.46,1955,5,Dewanoumi
2461,4052,0,Kitanohana Katsutoshi,Retired,175.0,97.0,302,271,573,4,80,52.71,1960,9,Dewanoumi
6319,1720,0,Nose Masahiro#,Retired,188.5,106.5,110,123,233,4,59,47.21,1984,6,Dewanoumi
1340,3959,0,Mizuki#,Retired,171.0,99.0,89,105,194,4,99,45.88,1947,13,Unaffilliated
2136,6815,0,Hiraga,Retired,177.0,82.0,70,59,129,4,71,54.26,1971,3,Unaffilliated
7680,5190,0,Imai Toshichi#,Retired,0.0,0.0,112,91,203,4,87,55.17,1957,5,Dewanoumi
3899,361,0,Fukutaro Masaru,Retired,183.0,117.0,171,146,317,4,45,53.94,1995,8,Unaffilliated
3757,1179,0,Matsunoumi Koki,Retired,174.6,113.7,165,178,343,4,38,48.1,2001,9,Nishonoseki
7471,10333,0,Katayama,Retired,0.0,0.0,40,40,80,4,0,50.0,1953,7,Unaffilliated
4929,582,0,Nishikijo Shogo,Retired,176.0,109.5,148,167,315,4,46,46.98,1993,7,Dewanoumi
7399,10212,0,Tochiasahi,Retired,0.0,0.0,35,38,73,4,0,47.95,1951,8,Unaffilliated
4797,1404,0,Miyagawa Akio,Retired,175.0,84.0,10,11,21,4,41,47.62,2002,1,Tokisuzake
3521,1007,0,Aononami Katsuyuki,Retired,191.5,126.0,42,50,92,4,43,45.65,1999,3,Isegahama
2183,8973,0,Takaiwa#,Retired,172.0,80.0,17,67,84,4,68,20.24,1970,3,Unaffilliated
4266,6042,0,Masuraumi Kota,Retired,172.0,142.6,227,211,438,4,36,51.83,2004,9,Nishonoseki
2817,8723,0,Miyakoshi,Retired,180.0,80.0,23,12,35,4,76,65.71,1966,1,Nishonoseki
4490,6759,0,Masumeidai Shuichi,Retired,189.5,132.2,57,56,113,4,40,50.44,2006,5,Unaffilliated
1993,8185,0,Hokkaiyama#,Retired,170.0,100.0,110,111,221,4,71,49.77,1970,6,Unaffilliated
3803,1132,0,Minaminoshima Isamu,Retired,185.0,127.7,159,147,306,4,41,51.96,2001,7,Dewanoumi
8221,11085,0,Suginishiki,Retired,0.0,0.0,105,98,203,4,87,51.72,1958,5,Dewanoumi
7606,10455,0,Tamakiyama,Retired,0.0,0.0,7,9,16,4,0,43.75,1954,4,Unaffilliated
949,6762,0,Tomoenada,Retired,181.5,143.0,263,231,494,4,67,53.24,1973,13,Isegahama
4030,585,0,Mutsuryuyama Shota,Retired,184.0,105.0,231,222,453,4,47,50.99,1995,12,Unaffilliated
631,12274,0,Miyanofuji Takashi,Retired,174.0,150.0,137,137,274,4,27,50.0,2016,6,Unaffilliated
6514,6695,0,Kototaka,Retired,179.0,81.0,0,1,1,4,52,0.0,1988,0,Nishonoseki
5636,1455,0,Wakatabe Yutaka#,Retired,183.0,134.5,212,187,399,4,59,53.13,1981,11,Isegahama
5079,23,0,Tochinowaka Kiyotaka,Retired,190.0,134.0,588,621,1209,4,62,48.64,1985,14,Dewanoumi
1559,1873,0,Kiyosuruga Kazuyoshi#,Retired,172.6,125.0,265,321,586,4,62,45.22,1978,15,Isegahama
8206,11683,0,Kisegawa#,Retired,0.0,0.0,23,33,56,4,0,41.07,1964,1,Unaffilliated
7578,10871,0,Yamagami,Retired,0.0,0.0,30,27,57,4,0,52.63,1957,2,Unaffilliated
4595,6030,0,Takahashimoto Akiyoshi,Retired,172.0,99.8,68,65,133,4,38,51.13,2004,3,Nishonoseki
876,5898,0,Masutome,Retired,178.0,117.0,121,131,252,4,66,48.02,1974,7,Unaffilliated
5258,815,0,Kasugao Masamichi,Retired,174.0,100.0,10,4,14,4,41,71.43,1998,1,Unaffilliated
1632,7967,0,Matsunoshima,Retired,174.0,100.0,153,162,315,4,69,48.57,1971,7,Isegahama
1753,8045,0,Rikizan,Retired,180.0,103.0,162,186,348,4,70,46.55,1969,9,Nishonoseki
2071,5434,0,Makuuchi Kunio,Retired,173.0,125.0,175,182,357,4,75,49.02,1966,9,Unaffilliated
3547,590,0,Bosonami Seiichi,Retired,188.0,150.0,244,290,534,4,50,45.69,1990,14,Dewanoumi
8516,11636,0,Fukushima,Retired,0.0,0.0,12,14,26,4,0,46.15,1963,1,Unaffilliated
7924,8862,0,Tsukata,Retired,174.0,93.0,23,12,35,4,74,65.71,1969,1,Dewanoumi
6176,2325,0,Soda Yoshio,Retired,173.0,110.0,4,3,7,4,47,57.14,1992,0,Nishonoseki
7962,8869,0,Genko#,Retired,0.0,0.0,7,6,13,4,0,53.85,1969,0,Unaffilliated
4957,680,0,Okawada Tomokazu,Retired,176.0,164.0,102,115,217,4,48,47.0,1995,5,Takasago
1922,8159,0,Tanakayama,Retired,173.0,108.0,10,11,21,4,67,47.62,1975,1,Unaffilliated
8178,5634,0,Tamanonada Hiroshi#,Retired,0.0,0.0,73,97,170,4,80,42.94,1961,4,Nishonoseki
2931,8585,0,Chiyonofuji,Retired,176.5,91.0,26,23,49,4,75,53.06,1967,1,Takasago
5659,2356,0,Kototanigawa Kozo,Retired,186.0,112.0,90,92,182,4,53,49.45,1992,4,Nishonoseki
4507,7179,0,Fujinohana Makoto,Retired,173.0,88.5,16,26,42,4,33,38.1,2007,1,Nishonoseki
4635,681,0,Yukinofuji Tomotaka,Retired,186.0,129.0,91,73,164,4,45,55.49,1998,5,Unaffilliated
6041,2541,0,Kotoaita Takeo,Retired,172.0,115.0,2,5,7,4,48,28.57,1994,0,Nishonoseki
5934,2550,0,Kotomatsumoto Shingo,Retired,177.5,107.5,22,26,48,4,46,45.83,1994,1,Nishonoseki
7806,11017,0,Hironoumi,Retired,0.0,0.0,56,91,147,4,0,38.1,1957,4,Unaffilliated
2266,8877,0,Iwachikara,Retired,172.0,76.0,55,57,112,4,72,49.11,1969,3,Nishonoseki
2316,8969,0,Yoshidayama,Retired,176.5,107.0,1,3,4,4,71,25.0,1970,1,Nishonoseki
1955,4049,0,Tokibayama Toshio,Retired,178.0,120.0,523,533,1056,4,80,49.53,1959,16,Tokisuzake
1827,8098,0,Kototora,Retired,172.0,83.0,58,68,126,4,67,46.03,1975,3,Nishonoseki
3031,5172,0,Nakanishiki Yukio,Retired,0.0,0.0,62,64,126,4,0,49.21,1956,4,Tokisuzake
7580,10596,0,Sakunishiki,Retired,0.0,0.0,37,43,80,4,0,46.25,1955,5,Unaffilliated
584,12177,3568,Fubu,Jonidan,175.0,75.0,164,219,383,3,26,42.82,2014,10,Dewanoumi
4926,91,0,Hoshiandesu Hose,Retired,190.0,167.0,334,312,646,4,56,51.7,1988,12,Unaffilliated
537,12679,4070,Matsuzawa,Jonidan,166.0,69.0,45,71,116,3,19,38.79,2021,3,Nishonoseki
463,12618,4009,Kogomaru,Jonidan,169.0,131.0,76,94,170,3,29,44.71,2020,4,Dewanoumi
701,12110,0,Kiritsubasa Ayato,Retired,173.0,67.0,161,155,316,4,26,50.95,2013,9,Unaffilliated
8704,11315,0,Ageoyama,Retired,0.0,0.0,12,11,23,4,0,52.17,1959,1,Unaffilliated
5691,2532,0,Fudoriki Ryuta,Retired,193.5,133.5,33,23,56,4,48,58.93,1994,2,Isegahama
7823,11111,0,Hamamoto,Retired,0.0,0.0,166,177,343,4,83,48.4,1958,8,Takasago
3469,887,0,Fukukasuga Koji,Retired,172.5,100.5,182,360,542,4,45,33.58,1999,14,Unaffilliated
6063,2351,0,Matsubase Satoshi,Retired,181.0,95.0,20,43,63,4,48,31.75,1992,1,Dewanoumi
7674,10970,0,Fujinosato,Retired,0.0,0.0,27,21,48,4,0,56.25,1957,2,Unaffilliated
3603,379,0,Satani Eiji,Retired,177.0,90.0,168,189,357,4,46,47.06,1994,8,Dewanoumi
3020,5604,0,Wakasa,Retired,0.0,0.0,77,78,155,4,0,49.68,1958,4,Dewanoumi
7458,5288,0,Toyonishiki,Retired,0.0,0.0,45,51,96,4,0,46.88,1954,6,Dewanoumi
5910,2638,0,Azumigawa Masayoshi,Retired,173.5,109.0,10,12,22,4,45,45.45,1995,3,Isegahama
8152,11505,0,Tochihokkai,Retired,0.0,0.0,73,74,147,4,80,49.66,1962,3,Dewanoumi
2965,4227,0,Yoshinoiwa Yoshiyuki,Retired,168.0,79.0,144,151,295,4,86,48.81,1956,7,Nishonoseki
4370,9114,0,Kinpozan Masatsune,Retired,169.5,91.0,51,62,113,4,32,45.13,2008,3,Nishonoseki
3670,139,0,Asahiumi Norihisa,Retired,184.0,96.0,261,235,496,4,50,52.62,1989,13,Isegahama
8327,11121,0,Tochinonada,Retired,0.0,0.0,88,97,185,4,82,47.57,1958,5,Dewanoumi
5404,2754,0,Akisegawa Ryo,Retired,185.0,130.0,5,2,7,4,43,71.43,1997,1,Unaffilliated
418,12240,3631,Fukushoryu,Jonidan,180.0,123.0,146,173,319,3,24,45.77,2015,9,Nishonoseki
1479,4987,0,Sadaarashi Gunji,Retired,183.0,110.0,237,186,423,4,65,56.03,1974,11,Dewanoumi
1884,4297,0,Naniwaryu Isao,Retired,183.6,110.0,286,271,557,4,76,51.35,1963,13,Nishonoseki
4596,2899,0,Nakatsunishiki Shota,Retired,192.0,130.0,93,103,196,4,37,47.45,2003,5,Dewanoumi
7764,10944,0,Saeki,Retired,0.0,0.0,58,68,126,4,0,46.03,1957,3,Unaffilliated
1145,7185,0,Otakayama,Retired,182.0,128.0,220,207,427,4,65,51.52,1978,10,Nishonoseki
973,4131,0,Tochitsurugi Nobuhide,Retired,170.0,113.0,507,529,1036,4,69,48.94,1973,16,Dewanoumi
7221,8250,0,Sugawara,Retired,0.0,0.0,9,26,35,4,64,25.71,1975,1,Unaffilliated
8471,11393,0,Fusanobori,Retired,0.0,0.0,21,35,56,4,0,37.5,1963,1,Unaffilliated
6102,2485,0,Okino Hiroya,Retired,174.0,100.0,5,5,10,4,49,50.0,1993,0,Unaffilliated
2909,4232,0,Nakajima# Toshihiko,Retired,182.0,101.0,220,182,402,4,84,54.73,1958,8,Nishonoseki
1751,5116,0,Kaminoyama Naotaka#,Retired,174.0,125.0,158,185,343,4,70,46.06,1969,8,Takasago
6325,1865,0,Kototakada,Retired,177.0,85.4,39,67,106,4,53,36.79,1987,2,Nishonoseki
1722,8107,0,Iizuka,Retired,183.5,126.0,36,34,70,4,67,51.43,1976,2,Takasago
802,7589,0,Miyanohana Hiroaki#,Retired,184.0,97.5,113,114,227,4,62,49.78,1978,6,Isegahama
586,12787,4178,Kazeeidai,Sandanme,178.0,110.0,41,29,70,3,20,58.57,2022,2,Nishonoseki
7568,10753,0,Nakamurayama,Retired,0.0,0.0,69,71,140,4,0,49.29,1956,5,Unaffilliated
401,12160,3551,Takakurayama,Jonidan,181.0,129.0,200,210,410,3,26,48.78,2014,10,Dewanoumi
722,5346,0,Myokozan# Atsumi,Retired,173.0,71.0,58,81,139,4,62,41.73,1978,4,Dewanoumi
2300,4270,0,Kabumoto Yoshihisa,Retired,179.0,104.0,156,121,277,4,80,56.32,1965,6,Isegahama
1641,7930,0,Takakura Susumu#,Retired,183.0,97.0,100,123,223,4,66,44.84,1973,6,Nishonoseki
5349,2773,0,Akoryu Atsushi,Retired,173.0,145.0,3,4,7,4,42,42.86,1997,1,Isegahama
4319,7142,0,Takeda Nobuyuki,Retired,186.0,112.5,89,112,201,4,33,44.28,2007,5,Nishonoseki
2558,8369,0,Komatsunishiki,Retired,177.5,90.0,162,146,308,4,78,52.6,1961,8,Isegahama
266,9061,3065,Aoi,Sandanme,181.0,141.0,326,299,625,3,32,52.16,2008,16,Nishonoseki
6238,1578,0,Koshinyama,Retired,173.8,122.5,188,204,392,4,59,47.96,1981,9,Unaffilliated
7544,5720,0,Tatsunoyama# Katsuyoshi#,Retired,0.0,0.0,55,52,107,4,0,51.4,1956,4,Takasago
1289,2154,0,Kitanomine Yasuyuki#,Retired,180.5,100.0,114,96,210,4,67,54.29,1976,6,Takasago
4966,479,0,Hamaarashi Narisaka,Retired,184.0,134.0,129,123,252,4,49,51.19,1993,6,Isegahama
5858,1565,0,Eigayama Hiromasa#,Retired,171.0,127.0,133,121,254,4,55,52.36,1986,7,Nishonoseki
2437,6862,0,Shikokuyama#,Retired,176.5,90.5,143,144,287,4,77,49.83,1963,7,Unaffilliated
2721,8459,0,Tochiryu,Retired,0.0,0.0,95,95,190,4,78,50.0,1963,5,Dewanoumi
8346,11243,0,Kanozan#,Retired,0.0,0.0,75,92,167,4,83,44.91,1959,4,Isegahama
897,5459,0,Shinkawa Koichi#,Retired,186.0,103.0,74,59,133,4,63,55.64,1977,3,Tokisuzake
7791,10956,0,Kurinohana,Retired,0.0,0.0,54,71,125,4,0,43.2,1957,3,Unaffilliated
6680,7365,0,Edominato Shiichi#,Retired,174.0,141.0,37,45,82,4,57,45.12,1984,2,Nishonoseki
1708,4070,0,Daiju Hisateru,Retired,177.0,144.0,462,388,850,4,74,54.35,1965,12,Unaffilliated
317,12574,3965,Kisenoumi,Sandanme,181.0,137.0,110,107,217,3,23,50.69,2019,5,Dewanoumi
2808,8737,0,Okuni,Retired,0.0,0.0,40,35,75,4,77,53.33,1963,4,Isegahama
611,12795,4186,Nagamura,Makushita,172.0,133.0,40,23,63,3,20,63.49,2023,1,Dewanoumi
6419,7234,0,Yamada,Retired,0.0,0.0,6,8,14,4,0,42.86,1987,1,Dewanoumi
6225,2214,0,Takayanagi Daigoro,Retired,181.0,125.0,8,13,21,4,49,38.1,1991,1,Unaffilliated
5891,1666,0,Kikunosato Yoshiyuki#,Retired,179.4,127.0,166,170,336,4,55,49.4,1985,8,Dewanoumi
3771,816,0,Ayanokaze Tomoharu,Retired,182.0,117.8,250,280,530,4,42,47.17,1998,12,Unaffilliated
2626,8546,0,Kashimaumi,Retired,173.5,88.0,123,143,266,4,80,46.24,1963,7,Dewanoumi
2523,8471,0,Mitsutomi,Retired,182.0,80.0,71,69,140,4,77,50.71,1966,4,Nishonoseki
1184,1397,0,Ishinriki Koji,Retired,175.0,81.0,390,372,762,4,63,51.18,1976,14,Unaffilliated
7894,9037,0,Oabe,Retired,180.0,70.0,3,4,7,4,68,42.86,1972,0,Unaffilliated
8534,11291,0,Komanishiki,Retired,0.0,0.0,69,76,145,4,0,47.59,1959,5,Unaffilliated
597,9087,3091,Kanryu,Sandanme,177.5,99.5,316,325,641,3,32,49.3,2008,16,Tokisuzake
999,4106,0,Daigo Kenshi,Retired,186.0,120.0,498,482,980,4,72,50.82,1966,16,Unaffilliated
8478,11565,0,Miehikari,Retired,0.0,0.0,35,61,96,4,0,36.46,1962,3,Unaffilliated
1316,4193,0,Kashiwaryu Shigehiko,Retired,177.0,94.0,9,26,35,4,94,25.71,1949,9,Tokisuzake
4919,597,0,Kiyokaze Masaru,Retired,177.0,112.5,54,48,102,4,43,52.94,1997,4,Unaffilliated
8300,11096,0,Ogachiyama,Retired,0.0,0.0,103,112,215,4,81,47.91,1958,5,Isegahama
120,12699,4090,Osanai,Makushita,174.0,122.0,79,61,140,3,25,56.43,2021,3,Takasago
1909,8177,0,Okinoumi,Retired,182.0,110.0,160,162,322,4,74,49.69,1969,7,Dewanoumi
6844,7519,0,Miyazakura,Retired,178.0,101.0,40,55,95,4,59,42.11,1981,2,Isegahama
2726,8496,0,Ushio,Retired,174.0,105.0,97,120,217,4,76,44.7,1962,6,Tokisuzake
7908,5307,0,Towadanishiki,Retired,0.0,0.0,13,15,28,4,0,46.43,1970,1,Unaffilliated
6540,7338,0,Yamagata,Retired,179.0,107.0,24,30,54,4,55,44.44,1985,1,Dewanoumi
3610,739,0,Tochinofuku Kazushi,Retired,185.0,104.0,107,110,217,4,43,49.31,1997,5,Dewanoumi
8569,11584,0,Futagomine,Retired,0.0,0.0,9,12,21,4,0,42.86,1962,1,Unaffilliated
5156,788,0,Shiroma Shinaki,Retired,174.0,95.0,13,15,28,4,47,46.43,1998,2,Unaffilliated
6818,7532,0,Toyoshima,Retired,171.0,104.0,6,11,17,4,59,35.29,1983,1,Tokisuzake
825,1484,0,Onoura Tetsuya#,Retired,174.4,117.0,373,393,766,4,66,48.69,1975,20,Nishonoseki
8313,11408,0,Yoshidayama,Retired,0.0,0.0,58,68,126,4,79,46.03,1961,3,Tokisuzake
8815,11217,0,Mori,Retired,0.0,0.0,3,13,16,4,0,18.75,1959,0,Unaffilliated
4014,657,0,Ieda Yusuke,Retired,180.0,113.5,117,114,231,4,43,50.65,1997,5,Nishonoseki
1206,6775,0,Hakusan Momotaro#,Retired,179.4,155.0,176,151,327,4,68,53.82,1977,9,Unaffilliated
51,6642,2938,Chiyonokuni,Retired,184.0,143.8,539,452,991,4,34,54.39,2006,18,Takasago
7441,10591,0,Yakushiyama,Retired,0.0,0.0,45,51,96,4,0,46.88,1955,5,Unaffilliated
6461,6748,0,Kasugaiwa,Retired,173.0,100.0,38,90,128,4,57,29.69,1985,4,Unaffilliated
4324,1204,0,Kakizoe Toru,Retired,177.0,139.0,388,430,818,4,46,47.43,2001,11,Dewanoumi
4339,9088,0,Tsuya Sekko,Retired,178.0,140.2,63,65,128,4,33,49.22,2008,3,Nishonoseki
3734,225,0,Takanotsuru Shinichi,Retired,188.0,168.4,393,364,757,4,48,51.92,1992,14,Nishonoseki
4799,1274,0,Murayama Shota,Retired,173.0,140.0,11,10,21,4,38,52.38,2002,3,Dewanoumi
7092,7345,0,Kiyoogi,Retired,0.0,0.0,1,6,7,4,0,14.29,1986,1,Isegahama
6851,7746,0,Takeuchi,Retired,178.0,104.0,2,8,10,4,58,20.0,1982,1,Isegahama
424,12652,4043,Chiyoresshi,Sandanme,173.0,113.0,82,72,154,3,21,53.25,2020,4,Takasago
1528,7855,0,Horie,Retired,176.0,102.0,9,13,22,4,61,40.91,1979,1,Isegahama
4734,2923,0,Maemashu Ryuta,Retired,174.0,126.0,34,29,63,4,37,53.97,2003,2,Nishonoseki
4246,2819,0,Tochitaiga Satoshi,Retired,187.0,143.1,216,232,448,4,44,48.21,2002,11,Dewanoumi
4503,9065,0,Tsurushinobu Shunta,Retired,176.0,119.0,4,11,15,4,31,26.67,2008,0,Unaffilliated
2501,8495,0,Komiyama#,Retired,173.0,85.0,105,126,231,4,75,45.45,1964,6,Tokisuzake
8732,11430,0,Komatsu,Retired,0.0,0.0,4,3,7,4,0,57.14,1961,0,Unaffilliated
2068,5846,0,Tsujun# Shinji#,Retired,175.0,130.0,83,86,169,4,71,49.11,1969,6,Dewanoumi
5126,825,0,Otayama Makoto,Retired,175.0,132.5,15,27,42,4,41,35.71,1998,1,Unaffilliated
5077,55,0,Zenshinyama Ryota,Retired,181.0,131.0,480,467,947,4,58,50.69,1982,17,Nishonoseki
4225,6771,0,Aran Hakutora,Retired,187.0,154.4,263,258,521,4,40,50.48,2007,6,Dewanoumi
3878,299,0,Shotenyu Shohei,Retired,184.0,166.0,251,254,505,4,46,49.7,1994,12,Unaffilliated
600,12647,4038,Wakayahara,Jonidan,168.0,86.0,57,94,151,3,19,37.75,2020,4,Nishonoseki
4834,1539,0,Tamakoryu Ryutoku#,Retired,175.0,161.5,243,228,471,4,60,51.59,1980,14,Nishonoseki
3708,451,0,Yokutsukasa Hajime,Retired,179.0,124.0,145,135,280,4,44,51.79,1996,7,Unaffilliated
977,4327,0,Hiyama,Retired,177.0,120.0,239,222,461,4,64,51.84,1976,11,Isegahama
3514,1079,0,Kinokawa Katsuwaka,Retired,186.5,138.5,247,266,513,4,39,48.15,2000,12,Unaffilliated
858,1452,0,Kotonobori Toshifumi#,Retired,181.0,128.8,376,386,762,4,63,49.34,1977,18,Nishonoseki
1926,8192,0,Kotoosen#,Retired,184.5,80.0,53,45,98,4,71,54.08,1974,3,Nishonoseki
6407,1973,0,Futagowaka Takatsuna,Retired,178.0,105.0,8,13,21,4,51,38.1,1989,0,Dewanoumi
849,6652,0,Kasugafuji Kazuo#,Retired,171.0,96.0,70,61,131,4,64,53.44,1977,3,Dewanoumi
5411,2441,0,Katsumiyama Kentaro,Retired,173.5,99.5,71,90,161,4,47,44.1,1993,4,Nishonoseki
172,7164,3023,Kototsubasa,Sandanme,174.0,105.0,349,362,711,3,32,49.09,2007,17,Nishonoseki
3455,1231,0,Yoshinokuni Kenshin,Retired,175.1,89.0,309,314,623,4,41,49.6,2002,15,Dewanoumi
8271,11235,0,Toyotsuumi,Retired,0.0,0.0,63,69,132,4,82,47.73,1959,3,Tokisuzake
3763,981,0,Shinjo Seiichi,Retired,175.0,112.5,172,227,399,4,41,43.11,1999,9,Unaffilliated
251,12771,4162,Toshunryu,Makushita,172.0,95.0,56,32,88,3,25,63.64,2022,2,Dewanoumi
5914,2781,0,Asanoyori Tadatsugu,Retired,174.0,113.5,75,59,134,4,57,55.97,1992,3,Unaffilliated
7103,7400,0,Harada,Retired,0.0,0.0,10,18,28,4,0,35.71,1986,1,Dewanoumi
2600,8458,0,Izumiyama,Retired,177.5,83.0,66,53,119,4,75,55.46,1966,3,Isegahama
6142,2412,0,Daishogo Hiroyuki,Retired,180.0,168.0,3,4,7,4,47,42.86,1993,1,Nishonoseki
1495,7748,0,Wakaakashi Takanori#,Retired,174.0,113.0,63,77,140,4,66,45.0,1977,3,Dewanoumi
2274,8432,0,Kotonosato,Retired,0.0,0.0,248,251,499,4,85,49.7,1960,12,Nishonoseki
6644,7645,0,Sano Katsuhiko#,Retired,179.5,71.0,18,94,112,4,56,16.07,1984,3,Nishonoseki
2744,8538,0,Hitachiumi,Retired,186.5,83.0,93,98,191,4,77,48.69,1963,5,Dewanoumi
2785,8554,0,Kisenohana,Retired,173.0,75.0,35,42,77,4,74,45.45,1966,2,Dewanoumi
7772,10978,0,Nishimoto,Retired,0.0,0.0,60,80,140,4,0,42.86,1957,4,Unaffilliated
8134,11040,0,Kurikomayama,Retired,0.0,0.0,100,110,210,4,80,47.62,1961,5,Isegahama
6565,7367,0,Hamachikara,Retired,171.5,110.0,74,87,161,4,58,45.96,1982,4,Nishonoseki
984,4114,0,Daihi Susumu,Retired,184.0,123.0,468,468,936,4,72,50.0,1968,15,Unaffilliated
269,12405,3796,Honma,Sandanme,171.0,118.0,122,134,256,3,23,47.66,2017,7,Nishonoseki
1232,5598,0,Kiyonohana Seiryu#,Retired,176.9,107.0,118,113,231,4,60,51.08,1980,5,Dewanoumi
2779,3989,0,Tochinoumi Teruyoshi,Retired,177.0,110.0,421,235,656,4,86,64.18,1955,11,Dewanoumi
3737,74,0,Kotokanyu Motomasa,Retired,182.0,123.0,591,525,1116,4,58,52.96,1981,25,Nishonoseki
7515,10549,0,Tsugarugata,Retired,0.0,0.0,21,43,64,4,0,32.81,1954,5,Unaffilliated
4629,1177,0,Azumiyama Kenichi,Retired,169.0,89.0,5,9,14,4,40,35.71,2001,0,Isegahama
1067,5359,0,Hasegawa,Retired,0.0,0.0,3,4,7,4,0,42.86,1980,0,Unaffilliated
4949,768,0,Onoryu Hiroshi,Retired,177.0,94.0,38,67,105,4,43,36.19,1997,3,Nishonoseki
1581,5825,0,Suwada Shin#,Retired,175.0,130.0,201,166,367,4,72,54.77,1970,10,Dewanoumi
4514,1276,0,Konofuji Nobuhito,Retired,177.0,123.1,133,140,273,4,38,48.72,2002,7,Nishonoseki
8082,11702,0,Takeda,Retired,0.0,0.0,39,38,77,4,0,50.65,1964,2,Unaffilliated
8389,11426,0,Haremiyama,Retired,0.0,0.0,64,69,133,4,78,48.12,1961,3,Isegahama
2682,4004,0,Amatsukaze Masao,Retired,179.0,124.0,330,350,680,4,87,48.53,1955,12,Tokisuzake
7486,10754,0,Narutonada,Retired,0.0,0.0,129,109,238,4,86,54.2,1956,7,Dewanoumi
5523,1889,0,Fukukaze Katsunari#,Retired,180.0,115.0,126,136,262,4,52,48.09,1988,6,Unaffilliated
8413,11471,0,Tateishi,Retired,0.0,0.0,8,6,14,4,79,57.14,1961,1,Unaffilliated
6350,1417,0,Ichinowatari Mitsuyoshi,Retired,185.0,145.0,205,190,395,4,65,51.9,1982,7,Tokisuzake
4581,6027,0,Tokiomaru Masanori,Retired,177.5,139.0,76,71,147,4,39,51.7,2004,5,Tokisuzake
208,12346,3737,Chiyodaigo,Sandanme,184.0,129.0,152,86,238,3,26,63.87,2016,8,Takasago
2251,4043,0,Fujinokawa Taketo,Retired,178.0,94.0,403,378,781,4,78,51.6,1961,11,Tokisuzake
2374,8658,0,Ganryu#,Retired,174.0,117.0,52,74,126,4,75,41.27,1967,3,Dewanoumi
4865,574,0,Onomiya Masamichi,Retired,174.5,98.0,93,75,168,4,48,55.36,1997,4,Nishonoseki
1003,4119,0,Kotowaka Chikao,Retired,197.5,134.0,425,419,844,4,70,50.36,1971,14,Nishonoseki
559,12550,3941,Hokutoyakumo,Retired,177.0,133.0,73,70,143,4,20,51.05,2019,5,Takasago
5332,1300,0,Daiki Susumu,Retired,192.5,195.5,153,119,272,4,51,56.25,1991,7,Unaffilliated
5030,332,0,Arashinobu Yukihiro,Retired,176.7,117.0,91,84,175,4,44,52.0,1996,4,Unaffilliated
3128,12467,0,Shuneikai Yuto,Retired,182.0,137.0,60,64,124,4,22,48.39,2018,3,Nishonoseki
528,12738,0,Okuyama,Retired,179.0,136.0,22,27,49,4,21,44.9,2022,2,Takasago
1244,7502,0,Kawaryu,Retired,176.0,92.0,107,136,243,4,60,44.03,1979,6,Isegahama
4702,1236,0,Tamanoaki Tomoyuki,Retired,177.0,135.5,62,58,120,4,41,51.67,2002,3,Nishonoseki
8098,6866,0,Edonishiki,Retired,0.0,0.0,8,13,21,4,0,38.1,1965,1,Unaffilliated
3454,2872,0,Haruzakura Keiichi,Retired,173.0,125.0,282,278,560,4,40,50.36,2003,14,Tokisuzake
3266,11856,0,Masutenryu Shinji,Retired,174.0,129.5,169,176,345,4,30,48.99,2010,9,Unaffilliated
5645,1314,0,Owakamatsu Yoshihiro,Retired,187.0,146.0,373,351,724,4,58,51.52,1982,14,Unaffilliated
2081,4059,0,Asaarashi Daizaburo,Retired,183.0,110.0,403,425,828,4,81,48.67,1959,14,Takasago
